0,1,2,3,4,5,6,7,8,9
684,1,99,18,9,35,19,28,39,4
4,782,185,82,10,10,7,3,21,59
46,36,574,44,15,9,123,45,70,20
18,14,141,587,24,73,14,91,65,11
20,22,35,53,546,36,31,67,73,65
22,23,92,193,85,263,13,76,122,32
9,15,47,18,75,72,676,29,49,23
27,97,45,28,38,8,3,589,39,155
7,64,63,84,43,108,42,87,448,32
18,22,17,50,138,89,14,161,106,377
